Latitude;Longitude;Type;StationID;StationName;MLLW;MLW;MSL;MHW;MHHW;NGVD;NAVD
31.1483;-81.4417;Sub;xTide_0172;Back River entrance (Depth 10ft), St. Simons Sound, Georgia Current;0.0;-0.06423;-1.12745;-2.13228;-2.24424;-0.99987;-1.29853
31.1483;-81.4417;Sub;xTide_0173;Back River entrance (Depth 18ft), St. Simons Sound, Georgia Current;0.0;-0.06423;-1.12745;-2.13228;-2.24424;-0.99987;-1.29853
32.9683;-79.9333;Sub;xTide_0174;Back River entrance, Cooper River, Charleston Harbor, South Carolina Current;0.0;-0.06240;-0.92670;-1.62080;-1.72210;-0.54359;-0.84395
32.995;-79.9367;Sub;xTide_0175;Back River Reservoir, West Branch, Cooper River, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
43.9583;-69.6833;Sub;xTide_0176;Back River, Sheepscot River, Maine;0.0;-0.10046;-1.60262;-3.02738;-3.15602;-1.43086;-1.64407
32.9583;-80.2033;Sub;xTide_0177;Bacon Bridge, Ashley River, South Carolina;0.0;-0.00804;-0.29464;-0.64800;-0.71703;0.66559;0.37107
24.655;-81.2817;Sub;xTide_0178;Bahia Honda Key, Bahia Honda Channel, Florida;0.0;-0.04601;-0.22799;-0.39799;-0.46993;-0.08894;-0.51174
26.1133;-80.1083;Sub;xTide_0179;Bahia Mar Yacht Club, Fort Lauderdale, Florida;0.0;-0.04901;-0.41100;-0.77302;-0.80801;-0.21337;-0.69794
17.9514;-67.1966;Ref;xTide_0180;Bahía Salinas, Puerto Rico;0.0;-0.00436;-0.09849;-0.19378;-0.20067;-999999;0.01233
30.985;-81.5917;Ref;xTide_0181;Bailey Cut, 0.8 mile west of, Satilla River, Georgia;0.0;-0.06897;-1.19691;-2.14005;-2.22711;-1.01355;-1.35661
32.3467;-80.89;Sub;xTide_0182;Baileys Landing, Okatee River, Colleton River, South Carolina;0.0;-0.07069;-1.43902;-2.53645;-2.66322;-1.17640;-1.46104
60.1967;-148.042;Sub;xTide_0183;Bainbridge Point, Bainbridge Island, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
46.262;-123.998;Sub;xTide_0184;Baker Bay entrance, E of Sand Island Tower (Depth 23ft), Washington Current;0.0;-0.41600;-1.37190;-2.34920;-2.56970;-1.16105;-0.11602
25.9033;-80.125;Sub;xTide_0185;Bakers Haulover Inlet (inside), Florida;0.0;-0.03803;-0.33100;-0.65098;-0.67102;-0.11536;-0.59063
33.6;-117.9;Sub;xTide_0186;Balboa Pier, Newport Beach, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
47.1875;-122.6972;Sub;xTide_0187;Balch Passage, Puget Sound, Washington Current;0.0;-0.90204;-2.36534;-3.84711;-4.13475;-2.21120;-1.16731
38.7292;-76.305;Sub;xTide_0188;Bald Eagle Pt., east of, Harris Creek, Choptank River, Maryland Current;0.0;-0.06008;-0.26575;-0.47446;-0.54329;-0.08902;-0.32837
33.88;-78.0017;Sub;xTide_0189;Bald Head, Cape Fear River, North Carolina;0.0;-0.05100;-0.77898;-1.41898;-1.52998;-0.58888;-0.92188
33.8738;-78.0075;Sub;xTide_0190;Bald Head, Cape Fear River, North Carolina Current;0.0;-0.05070;-0.76568;-1.42174;-1.53440;-0.57717;-0.90958
29.9483;-84.3417;Sub;xTide_0191;Bald Point, Ochlockonee Bay, Apalachee Bay, Florida;0.0;-0.19106;-0.55710;-0.96903;-1.03955;-0.35824;-0.55143
32.6958;-117.2325;Sub;xTide_0192;Ballast Point, 0.55 nmi. north of (Depth 14ft), San Diego Bay, California Current;0.0;-0.26897;-0.86955;-1.45709;-1.68885;-0.74432;-0.10187
32.6958;-117.2325;Sub;xTide_0193;Ballast Point, 0.55 nmi. north of (Depth 34ft), San Diego Bay, California Current;0.0;-0.26897;-0.86955;-1.45709;-1.68885;-0.74432;-0.10187
32.6833;-117.2333;Sub;xTide_0194;Ballast Point, 100 yards north of, San Diego Bay, California Current;0.0;-0.26568;-0.85254;-1.43960;-1.66329;-0.72702;-0.08432
32.6867;-117.233;Ref;xTide_0195;Ballast Point, California;0.0;-0.26426;-0.85677;-1.44962;-1.67201;-0.73131;-0.08867
32.6845;-117.2322;Sub;xTide_0196;Ballast Point, south of (Depth 5ft), San Diego Bay, California Current;0.0;-0.26566;-0.85428;-1.44262;-1.66635;-0.72865;-0.08614
27.89;-82.48;Ref;xTide_0197;Ballast Point, Tampa, Florida;0.0;-0.13301;-0.44589;-0.73677;-0.82974;-0.27344;-0.53775
39.2667;-76.5783;Ref;xTide_0198;Baltimore (Fort McHenry), Maryland;0.0;-0.06694;-0.24369;-0.41459;-0.50598;-0.01170;-0.25390
39.013;-76.3683;Ref;xTide_0199;Baltimore Harbor Approach (off Sandy Point), Maryland Current;0.0;-0.06526;-0.21907;-0.36436;-0.44498;-0.02293;-0.26426
43.12;-124.413;Sub;xTide_0200;Bandon, Coquille River, Oregon;0.0;-0.36300;-1.14400;-1.94300;-2.16200;-1.21927;-0.03201
47.7483;-122.727;Ref;xTide_0201;Bangor Wharf, Washington;0.0;-0.87700;-1.97800;-3.10300;-3.37400;-1.80478;-0.72781
44.785;-68.7667;Ref;xTide_0202;Bangor, Penobscot River, Maine;0.0;-999999;-999999;-999999;-999999;-999999;-999999
34.5833;-77.7667;Sub;xTide_0203;Bannermans Branch, Northeast River, Cape Fear River, North Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.105;-81.3383;Sub;xTide_0204;Bar Channel (Depth 12ft), St. Simons Sound, Georgia Current;0.0;-0.06246;-1.05385;-2.01070;-2.12494;-0.91280;-1.21743
44.3917;-68.205;Ref;xTide_0205;Bar Harbor, Frenchman Bay, Maine;0.0;-0.11600;-1.72805;-3.33605;-3.46605;-1.59521;-1.81203
30.3967;-81.43;Ref;xTide_0206;Bar Pilot Dock, St. Johns River, Florida;0.0;-0.04694;-0.75297;-1.42595;-1.50798;-0.58153;-0.91789
31.345;-81.235;Sub;xTide_0207;Bar, Doboy Sound, Georgia Current;0.0;-0.06210;-1.07860;-2.05180;-2.16760;-0.90526;-1.20783
57.0883;-134.825;Ref;xTide_0208;Baranof, Warm Spring Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.275;-89.945;Sub;xTide_0209;Barataria Pass, Louisiana;0.0;-0.00870;-0.17810;-0.34540;-0.35320;-0.15847;-0.11094
31.5783;-81.24;Sub;xTide_0210;Barbour Island, Barbour Island River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.6817;-94.985;Ref;xTide_0211;Barbours Cut, Morgans Point, Galveston Bay, Texas;0.0;-0.03697;-0.21685;-0.37982;-0.39982;-0.01832;-0.01605
58.3217;-134.878;Sub;xTide_0212;Barlow Cove, Mansfield Peninsula, Lynn Canal, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.7617;-74.1117;Ref;xTide_0213;Barnegat Inlet, USCG Station, Barnegat Bay, New Jersey;0.0;-0.03548;-0.34929;-0.68683;-0.75751;0.03429;-0.35486
39.9183;-74.11;Sub;xTide_0214;Barnegat Pier, Barnegat Bay, New Jersey;0.0;-0.01540;-0.07347;-0.12605;-0.15617;0.26166;-0.09855
48.6858;-122.7888;Sub;xTide_0215;Barnes Island, 0.8 mile southwest of, Rosario Strait, Washington Current;0.0;-0.78135;-1.54111;-2.39765;-2.63114;-1.41058;-0.22767
41.7217;-70.285;Sub;xTide_0216;Barnstable Harbor, Beach Point, Cape Cod Bay, Massachusetts;0.0;-0.08560;-1.58056;-3.02414;-3.16308;-1.46759;-1.73192
54.7;-131.35;Sub;xTide_0217;Barren Island Light, 2 miles south from, Dixon Entrance, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.3417;-76.265;Ref;xTide_0218;Barren Island, Chesapeake Bay, Maryland;0.0;-0.04972;-0.24337;-0.42459;-0.48094;-0.12695;-0.37275
40.5783;-73.8883;Sub;xTide_0219;Barren Island, Rockaway Inlet, Jamaica Bay, New York;0.0;-0.06090;-0.82520;-1.59748;-1.70226;-0.55720;-0.89342
47.1567;-123.008;Sub;xTide_0220;Barron Point, Little Snookum Inlet Entrance, Puget Sound, Washington;0.0;-0.92000;-2.52700;-4.13000;-4.42600;-2.28514;-1.24414
71.3601;-156.7299;Ref;xTide_0221;Barrow (offshore), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
70.1286;-143.611;Ref;xTide_0222;Barter Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.4567;-135.883;Sub;xTide_0223;Bartlett Cove, Glacier Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
45.5683;-123.943;Sub;xTide_0224;Barview, Tillamook Bay, Oregon;0.0;-0.40266;-1.30906;-2.15259;-2.38161;-1.15137;-0.10820
44.2417;-68.3533;Sub;xTide_0225;Bass Harbor, Mount Desert Island, Maine;0.0;-0.11375;-1.66402;-3.19140;-3.31792;-1.55464;-1.74480
29.2867;-89.6633;Sub;xTide_0226;Bastian Island, Louisiana;0.0;-0.00856;-0.21462;-0.41336;-0.42377;-0.00308;-0.05868
43.925;-69.815;Ref;xTide_0227;Bath, Kennebec River, Maine;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.4133;-80.7;Sub;xTide_0228;Battery Creek, 4 mi. above entrance, Beaufort River, South Carolina;0.0;-0.06100;-1.32976;-2.38959;-2.51059;-1.07803;-1.36071
32.7672;-79.9338;Sub;xTide_0229;Battery, southwest of, Ashley River, Charleston Harbor, South Carolina Current;0.0;-0.05786;-0.89034;-1.64710;-1.75670;-0.65800;-0.95852
27.9417;-82.72;Sub;xTide_0230;Bay Aristocrat Village, Old Tampa Bay, Florida;0.0;-0.15700;-0.45300;-0.75000;-0.85500;-0.27577;-0.53791
46.6233;-123.945;Sub;xTide_0231;Bay Center, Palix River, Willapa Bay, Washington;0.0;-0.42897;-1.52900;-2.58297;-2.80597;-1.44781;-0.40402
46.8617;-124.06;Sub;xTide_0232;Bay City, South Bay, Grays Harbor, Washington;0.0;-0.42627;-1.54574;-2.64276;-2.86476;-1.47666;-0.36819
45.5167;-123.9;Sub;xTide_0233;Bay City, Tillamook Bay, Oregon;0.0;-0.36632;-1.29212;-2.22402;-2.44615;-1.09935;-0.05913
29.5983;-89.6183;Sub;xTide_0234;Bay Gardene, Louisiana;0.0;-0.01700;-0.22700;-0.42400;-0.43900;0.04284;-0.03139
51.6417;-176.825;Sub;xTide_0235;Bay of Waterfalls, Adak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.63;-73.67;Ref;xTide_0236;Bay Park, East Rockaway, Hewlett Bay, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.2333;-80.63;Sub;xTide_0237;Bay Point Island, S of, Broad River entrance (Depth 15ft), South Carolina Current;0.0;-0.06320;-1.06031;-1.97893;-2.10732;-0.85683;-1.13965
30.5717;-87.005;Sub;xTide_0238;Bay Point, Blackwater River, Pensacola Bay, Florida;0.0;-0.02790;-0.23511;-0.44279;-0.47429;-0.13196;-0.13785
40.7167;-73.24;Sub;xTide_0239;Bay Shore, Watchogue Creek Entrance, Great South Bay, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.545;-122.222;Sub;xTide_0240;Bay Slough, east end, San Francisco Bay, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.5517;-122.243;Sub;xTide_0241;Bay Slough, west end, San Francisco Bay, California;0.0;-0.34993;-1.24782;-2.17076;-2.36430;-1.05582;-0.23896
41.7517;-71.3517;Sub;xTide_0242;Bay Spring, Bullock Cove, Narragansett Bay, Rhode Island;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.3264;-89.3258;Ref;xTide_0243;Bay Waveland Yacht Club, Bay St. Louis, Mississippi;0.0;-0.03200;-0.26500;-0.49600;-0.52700;-0.12591;-0.09814
30.2717;-89.7933;Sub;xTide_0244;Bayou BonFouca, Route 433, Louisiana;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.4057;-88.2477;Ref;xTide_0245;Bayou La Batre Bridge, Alabama;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.3717;-88.275;Sub;xTide_0246;Bayou La Batre, Mississippi Sound, Alabama;0.0;-0.02920;-0.23793;-0.43596;-0.46176;-0.09902;-0.11497
30.4383;-88.845;Ref;xTide_0247;Bayou Poito, Back Bay, Biloxi, Mississippi;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.2667;-89.9667;Sub;xTide_0248;Bayou Rigaud, Grand Isle, Barataria Bay, Louisiana;0.0;-0.00372;-0.15904;-0.31501;-0.31778;-0.14702;-0.09591
30.43;-88.8;Ref;xTide_0249;Bayou Talla, Back Bay, Biloxi, Mississippi;0.0;-999999;-999999;-999999;-999999;-999999;-999999
28.5333;-82.65;Ref;xTide_0250;Bayport, Florida;0.0;-0.13635;-0.48072;-0.84828;-0.96424;-0.30898;-0.56056
37.755;-76.6733;Sub;xTide_0251;Bayport, Rappahannock River, Virginia;0.0;-0.03000;-0.28006;-0.51857;-0.55021;-0.07937;-0.38161
40.9033;-73.55;Ref;xTide_0252;Bayville Bridge, Oyster Bay, New York;0.0;-0.07760;-1.19831;-2.33008;-2.44020;-0.94241;-1.27178
36.8933;-76.105;Sub;xTide_0253;Bayville, Lynnhaven Bay, Virginia;0.0;-0.03306;-0.34092;-0.65459;-0.72567;-0.21474;-0.46979
40.5883;-73.82;Sub;xTide_0254;Beach Channel (bridge), Jamaica Bay, New York;0.0;-0.06190;-0.86592;-1.66316;-1.76961;-0.59897;-0.93589
30.7267;-81.4767;Sub;xTide_0255;Beach Creek ent., Cumberland Island, Georgia;0.0;-0.05604;-0.97802;-1.86003;-1.97203;-0.76787;-1.12429
31.95;-80.9333;Sub;xTide_0256;Beach Hammock, Georgia;0.0;-0.06347;-1.09102;-2.05191;-2.16771;-0.84557;-1.13153
39.5483;-74.2567;Sub;xTide_0257;Beach Haven Coast Guard Station, Little Egg Harbor, New Jersey;0.0;-0.03391;-0.35876;-0.68480;-0.76874;-0.02087;-0.40978
39.6133;-74.21;Sub;xTide_0258;Beach Haven Crest, Little Egg Harbor, New Jersey;0.0;-0.01754;-0.30076;-0.56922;-0.65132;0.06817;-0.32954
41.5;-73.9833;Ref;xTide_0259;Beacon, Flushkill, Hudson River, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
57.4183;-135.583;Sub;xTide_0260;Bear Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.8017;-149.615;Sub;xTide_0261;Bear Cove, Aialik Peninsula, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.725;-151.023;Ref;xTide_0262;Bear Cove, Kachemak Bay, Cook Inlet, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.7933;-81.1817;Ref;xTide_0263;Bear River, (Range 'A' Light), Georgia;0.0;-0.06400;-1.26099;-2.30802;-2.42102;-0.95769;-1.24193
56.25;-133.8167;Sub;xTide_0264;Beauclerc Island Light, 1 mile east of, Sumner Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.45;-80.6633;Sub;xTide_0265;Beaufort Airport, Beaufort River (Depth 15ft), Port Royal Sound, South Carolina Current;0.0;-0.06925;-1.34849;-2.37418;-2.49048;-1.09128;-1.37354
34.6983;-76.665;Sub;xTide_0266;Beaufort Inlet Channel Range, North Carolina;0.0;-0.04254;-0.57592;-1.10084;-1.19992;-0.39045;-0.69440
32.4033;-80.6717;Sub;xTide_0267;Beaufort River (Depth 15ft), Port Royal Sound, South Carolina Current;0.0;-0.06304;-1.28091;-2.27945;-2.39879;-1.02324;-1.30535
32.2883;-80.6517;Sub;xTide_0268;Beaufort River Entrance (Depth 15ft), Port Royal Sound, South Carolina Current;0.0;-0.06367;-1.15663;-2.10757;-2.23094;-0.93446;-1.21778
32.43;-80.6767;Sub;xTide_0269;Beaufort, Beaufort River (Depth 12ft), Port Royal Sound, South Carolina Current;0.0;-0.06486;-1.31679;-2.31521;-2.43221;-1.06652;-1.34909
32.43;-80.675;Ref;xTide_0270;Beaufort, Beaufort River, South Carolina;0.0;-0.06500;-1.31700;-2.31500;-2.43200;-1.06745;-1.35000
34.7117;-76.645;Sub;xTide_0271;Beaufort, Taylor Creek, North Carolina;0.0;-0.04296;-0.48296;-0.90194;-0.97898;-0.31054;-0.60916
59.5267;-150.628;Sub;xTide_0272;Beauty Bay, Nuka Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.4733;-160.84;Sub;xTide_0273;Beaver Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.0617;-74.0617;Sub;xTide_0274;Beaverdam Creek entrance, Metedeconk River, New Jersey;0.0;-0.02053;-0.08488;-0.11206;-0.16766;0.20475;-0.13266
40.0617;-74.0733;Sub;xTide_0275;Beaverdam Creek, inside, Metedeconk River, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.4583;-71.4117;Sub;xTide_0276;Beavertail Point, 0.8 mile northwest of, Narragansett Bay, Rhode Island Current;0.0;-0.04561;-0.52843;-1.05703;-1.13492;-0.35307;-0.62706
41.4517;-71.4017;Sub;xTide_0277;Beavertail Point, Conanicut Island, Rhode Island;0.0;-0.05583;-0.56210;-1.07258;-1.15241;-0.38530;-0.65897
34.0083;-120.047;Sub;xTide_0278;Bechers Bay, Santa Rosa Island, California;0.0;-0.29460;-0.81440;-1.34727;-1.56817;-0.75351;0.01052
52.0367;-175.115;Sub;xTide_0279;Bechevin Bay, Atka Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
54.9833;-163.4333;Sub;xTide_0280;Bechevin Bay, off Rocky Point, Isanotski Strait, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.0467;-132.862;Sub;xTide_0281;Beck Island, Clarence Strait, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.595;-132.987;Ref;xTide_0282;Beecher Pass, Wrangell Narrows, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.8467;-80.05;Sub;xTide_0283;Bees Ferry Bridge, Ashley River, Charleston Harbor, South Carolina Current;0.0;-0.06003;-1.00937;-1.79623;-1.89379;-0.72969;-1.02733
39.2883;-74.6283;Sub;xTide_0284;Beesleys Point, Great Egg Harbor Bay, New Jersey;0.0;-0.04909;-0.58738;-1.13085;-1.24090;-0.23999;-0.63410
55.9137;-131.532;Sub;xTide_0285;Behm Narrows, Behm Canal, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.8217;-81.2983;Sub;xTide_0286;Belfast, Belfast River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
44.4267;-69.005;Sub;xTide_0287;Belfast, Penobscot Bay, Maine;0.0;-0.11989;-1.69499;-3.23796;-3.36189;-1.54478;-1.77600
37.4117;-76.4383;Sub;xTide_0288;Belleville, Mobjack Bay, Virginia;0.0;-0.03070;-0.40410;-0.78970;-0.85020;-0.20517;-0.50626
40.7867;-74.1467;Sub;xTide_0289;Belleville, Passaic River, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.8267;-77.0267;Sub;xTide_0290;Bellevue, Potomac River, D.C.;0.0;-0.04518;-0.45012;-0.85290;-0.92083;-0.15655;-0.41265
48.5603;-122.6637;Sub;xTide_0291;Bellingham Channel, off Cypress I. Light, Rosario Strait, Washington Current;0.0;-0.76660;-1.49019;-2.25476;-2.47751;-1.32099;-0.15877
48.745;-122.495;Sub;xTide_0292;Bellingham, Bellingham Bay, Washington;0.0;-0.71804;-1.51003;-2.37506;-2.59403;-1.33883;-0.14684
40.6633;-73.52;Sub;xTide_0293;Bellmore, Bellmore Creek, Hempstead Bay, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.5317;-81.36;Sub;xTide_0294;Bellville Point, Sapelo River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.185;-74.0083;Sub;xTide_0295;Belmar (ocean), New Jersey;0.0;-0.05208;-0.74247;-1.39909;-1.50581;-0.47606;-0.81069
31.1667;-81.6167;Sub;xTide_0296;Below Spring Bluff, Little Satilla River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
32.7733;-79.8417;Sub;xTide_0297;Ben Sawyer Bridge, ICWW, South Carolina;0.0;-0.05701;-0.85300;-1.59599;-1.70998;-0.66216;-0.96279
38.5117;-76.6722;Sub;xTide_0298;Benedict, highway bridge, Patuxent River, Maryland Current;0.0;-0.07253;-0.30110;-0.52972;-0.61651;-0.05656;-0.32427
38.5133;-76.67;Sub;xTide_0299;Benedict, Patuxent River, Maryland;0.0;-0.07237;-0.30133;-0.53020;-0.61670;-0.05693;-0.32453
38.0433;-122.13;Sub;xTide_0300;Benicia, California;0.0;-0.26497;-0.86597;-1.46196;-1.62299;-0.60060;0.19513
18.32;-64.87;Ref;xTide_0301;Benner Bay, St. Thomas, Virgin Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.435;-79.1267;Ref;xTide_0302;Bennet's Dock, Pawleys Island Creek, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.3437;-132.0077;Sub;xTide_0303;Berg Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.6417;-74.1433;Sub;xTide_0304;Bergen Point Reach (Bayonne Bridge) (Depth 29ft), Kill Van Kull, New York Current;0.0;-0.06501;-0.84043;-1.57850;-1.67696;-0.55704;-0.89291
40.6417;-74.1433;Ref;xTide_0305;Bergen Point Reach (Bayonne Bridge), Kill van Kull, New York Current (16d);0.0;-0.06501;-0.84043;-1.57850;-1.67696;-0.55704;-0.89291
40.6367;-74.1417;Ref;xTide_0306;Bergen Point West Reach, Kill Van Kull, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.865;-122.307;Sub;xTide_0307;Berkeley, San Francisco Bay, California;0.0;-0.34700;-1.00000;-1.67200;-1.86000;-0.78484;0.03999
60.8;-161.75;Ref;xTide_0308;Bethel, Kuskokwim River, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
54.7;-130.8333;Sub;xTide_0309;Between Dundas Island and Cape Fox, Dixon Entrance, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
43.4917;-70.4467;Ref;xTide_0310;Biddeford, Saco River, Maine;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.1283;-74.8917;Ref;xTide_0311;Bidwell Creek entrance, Delaware Bay, New Jersey;0.0;-0.05800;-0.96250;-1.78881;-1.92023;-0.66388;-1.05281
39.1183;-74.8683;Sub;xTide_0312;Bidwell Creek, Route 47 bridge, Delaware Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
58.555;-152.613;Sub;xTide_0313;Big Bay, Shuyak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
24.6017;-81.655;Sub;xTide_0314;Big Coppitt Key, northeast side, Waltz Key Basin, Florida;0.0;-0.02299;-0.16592;-0.38897;-0.48098;0.06225;-0.35250
32.915;-79.7467;Sub;xTide_0315;Big Paradise Island, Wando River, South Carolina;0.0;-0.06400;-1.22610;-2.03817;-2.14417;-0.91424;-1.21020
24.6967;-81.3483;Sub;xTide_0316;Big Pine Key, Bogie Channel Bridge, Florida;0.0;-0.05710;-0.19514;-0.29816;-0.36601;0.02346;-0.40406
24.6517;-81.35;Sub;xTide_0317;Big Pine Key, Coupon Bight, Florida;0.0;-0.03700;-0.22300;-0.40100;-0.48198;-0.05384;-0.47537
24.69;-81.3567;Sub;xTide_0318;Big Pine Key, Doctors Arm, Bogie Channel, Florida;0.0;-0.04798;-0.18396;-0.28600;-0.36400;0.04170;-0.38524
24.6517;-81.375;Sub;xTide_0319;Big Pine Key, Newfound Harbor Channel, Florida;0.0;-0.03594;-0.20492;-0.37585;-0.44791;-0.05587;-0.47529
24.745;-81.395;Sub;xTide_0320;Big Pine Key, north end, Florida;0.0;-0.06303;-0.22102;-0.46206;-0.52002;-0.05547;-0.47865
24.7283;-81.3867;Sub;xTide_0321;Big Pine Key, northeast shore, Florida;0.0;-0.07897;-0.24100;-0.40299;-0.45800;-0.06360;-0.48725
24.67;-81.3683;Sub;xTide_0322;Big Pine Key, Pine Channel Bridge, north side, Florida;0.0;-0.02298;-0.14799;-0.26401;-0.33403;0.04388;-0.37826
24.6683;-81.3717;Sub;xTide_0323;Big Pine Key, Pine Channel Bridge, south side, Florida;0.0;-0.02292;-0.14933;-0.26765;-0.33784;0.03879;-0.38288
24.6483;-81.33;Sub;xTide_0324;Big Pine Key, Spanish Harbor, Florida;0.0;-0.03108;-0.19414;-0.34920;-0.42618;-0.01993;-0.44212
24.69;-81.3833;Sub;xTide_0325;Big Pine Key, west side, Pine Channel, Florida;0.0;-0.02705;-0.15001;-0.23999;-0.30505;0.05393;-0.36928
55.6;-132.95;Ref;xTide_0326;Big Salt Lake, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
27.3;-82.5633;Sub;xTide_0327;Big Sarasota Pass, Sarasota Bay, Florida Current;0.0;-0.11722;-0.31137;-0.51691;-0.60520;-0.12796;-0.44882
24.7883;-81.4117;Sub;xTide_0328;Big Spanish Key, Florida;0.0;-0.10292;-0.48192;-0.90099;-0.98003;-0.32769;-0.74945
24.7367;-81.4433;Sub;xTide_0329;Big Torch Key, Harbor Channel, Florida;0.0;-0.08012;-0.36605;-0.68785;-0.76376;-0.19561;-0.61573
24.705;-81.4333;Sub;xTide_0330;Big Torch Key, Niles Channel, Florida;0.0;-0.05000;-0.18501;-0.27806;-0.36004;0.03028;-0.38944
12.25;-170.1333;Sub;xTide_0331;Bikar (Dawson) Atoll, Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
11.6;-165.55;Sub;xTide_0332;Bikini Atoll, Marshall Islands;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.85;-75.25;Sub;xTide_0333;Billingsport, New Jersey;0.0;-0.05800;-0.91190;-1.76190;-1.88380;-0.50303;-0.84833
25.415;-80.21;Sub;xTide_0334;Billys Point, south of, Elliott Key, Biscayne Bay, Florida;0.0;-0.03097;-0.24199;-0.47496;-0.49999;-0.03782;-0.50803
