SiteNumber;SiteName;Latitude;Longitude;SiteNumber2
01158110;ASHUELOT RIVER ABOVE THE BRANCH, AT KEENE, NH;42.9192478;-72.279252;USGS01158110
01158600;OTTER BROOK BELOW OTTER BROOK DAM, NEAR KEENE, NH;42.94591409;-72.2367514;USGS01158600
01160350;ASHUELOT RIVER AT WEST SWANZEY, NH;42.87147076;-72.3281415;USGS01160350
01161000;ASHUELOT RIVER AT HINSDALE, NH;42.78591586;-72.4861996;USGS01161000
01162000;MILLERS RIVER NEAR WINCHENDON, MA;42.6842527;-72.08341388;USGS01162000
01162500;PRIEST BROOK NEAR WINCHENDON, MA;42.6825859;-72.1150812;USGS01162500
01163200;OTTER RIVER AT OTTER RIVER, MA;42.58842124;-72.04091198;USGS01163200
01163500;MILLERS R BL BIRCH HILL DAM AT SOUTH ROYALSTON, MA;42.63258676;-72.12313648;USGS01163500
01164000;MILLERS RIVER AT SOUTH ROYALSTON, MA;42.6298089;-72.15035928;USGS01164000
01165000;EAST BRANCH TULLY RIVER NEAR ATHOL, MA;42.6423083;-72.22563877;USGS01165000
01166500;MILLERS RIVER AT ERVING, MA;42.5975862;-72.4381423;USGS01166500
01168250;COLD RIVER AT FLORIDA, MA;42.66644444;-73.0303611;USGS01168250
01168500;DEERFIELD RIVER AT CHARLEMONT, MA;42.626;-72.8541944;USGS01168500
01169000;NORTH RIVER AT SHATTUCKVILLE, MA;42.63841775;-72.7250922;USGS01169000
01169900;SOUTH RIVER NEAR CONWAY, MA;42.5420303;-72.69370179;USGS01169900
01170000;DEERFIELD RIVER NEAR WEST DEERFIELD, MA;42.53591957;-72.65342328;USGS01170000
01170100;GREEN RIVER NEAR COLRAIN, MA;42.70341695;-72.67064738;USGS01170100
01170500;CONNECTICUT RIVER AT MONTAGUE CITY, MA;42.5802222;-72.5745;USGS01170500
01171500;MILL RIVER AT NORTHAMPTON, MA;42.31897839;-72.6650907;USGS01171500
01172010;CONNECTICUT R AT I-391 BRIDGE AT HOLYOKE, MA;42.19146944;-72.6093111;USGS01172010
01172500;WARE RIVER NEAR BARRE, MA;42.42509025;-72.0245212;USGS01172500
01173000;WARE RIVER AT INTAKE WORKS NEAR BARRE, MA;42.3906461;-72.060355;USGS01173000
01173500;WARE RIVER AT GIBBS CROSSING, MA;42.2362038;-72.27258047;USGS01173500
01174500;EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA;42.3934237;-72.2386926;USGS01174500
01174565;WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA;42.45508906;-72.3817516;USGS01174565
01175500;SWIFT RIVER AT WEST WARE, MA;42.2678699;-72.3325824;USGS01175500
01175670;SEVENMILE RIVER NEAR SPENCER, MA;42.26509185;-72.0047973;USGS01175670
01176000;QUABOAG RIVER AT WEST BRIMFIELD, MA;42.18231566;-72.263691;USGS01176000
01177000;CHICOPEE RIVER AT INDIAN ORCHARD, MA;42.16064906;-72.5139756;USGS01177000
01179500;WESTFIELD RIVER AT KNIGHTVILLE, MA;42.28786655;-72.8642636;USGS01179500
01180500;MIDDLE BRANCH WESTFIELD RIVER AT GOSS HEIGHTS, MA;42.25870025;-72.8725975;USGS01180500
01181000;WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA;42.23731169;-72.895654;USGS01181000
01183500;WESTFIELD RIVER NEAR WESTFIELD, MA;42.1067602;-72.698981;USGS01183500
01184000;CONNECTICUT RIVER AT THOMPSONVILLE, CT;41.9873186;-72.6053669;USGS01184000
01184100;STONY BROOK NEAR WEST SUFFIELD, CT;41.96083889;-72.7104861;USGS01184100
01184490;BROAD BROOK AT BROAD BROOK, CT;41.9138972;-72.5497;USGS01184490
01185500;WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA;42.0788611;-73.0728833;USGS01185500
01186000;WEST BRANCH FARMINGTON RIVER AT RIVERTON, CT;41.9628729;-73.017606;USGS01186000
01186500;STILL RIVER AT ROBERTSVILLE, CT;41.9679222;-73.0334444;USGS01186500
01187300;HUBBARD RIVER NEAR WEST HARTLAND, CT;42.0375;-72.93932778;USGS01187300
01188000;BUNNELL (BURLINGTON) BROOK NEAR BURLINGTON, CT;41.786209;-72.9648261;USGS01188000
01188090;FARMINGTON RIVER AT UNIONVILLE, CT;41.7555472;-72.8870417;USGS01188090
01189213;FARMINGTON RIVER AT SIMSBURY, CT;41.86970556;-72.7972444;USGS01189213
01189995;FARMINGTON RIVER AT TARIFFVILLE, CT;41.9082833;-72.75935278;USGS01189995
01190070;CONNECTICUT RIVER AT HARTFORD, CT;41.76909444;-72.66755;USGS01190070
01191000;NORTH BRANCH PARK RIVER AT HARTFORD, CT;41.78443889;-72.7080556;USGS01191000
01192500;HOCKANUM RIVER NEAR EAST HARTFORD, CT;41.7831548;-72.5873114;USGS01192500
01192883;COGINCHAUG RIVER AT MIDDLEFIELD, CT;41.5202333;-72.7065306;USGS01192883
01193050;CONNECTICUT RIVER AT MIDDLE HADDAM, CT;41.5417656;-72.5531454;USGS01193050
01193463;SALMON RIVER US WOLF BROOK NR N WESTCHESTER CT;41.57416944;-72.42947778;USGS01193463
01193500;SALMON RIVER NEAR EAST HAMPTON, CT;41.55232124;-72.44925287;USGS01193500
01194000;EIGHTMILE RIVER AT NORTH PLAIN, CT;41.44166944;-72.33267778;USGS01194000
01194500;EAST BRANCH EIGHTMILE RIVER NEAR NORTH LYME, CT;41.42751667;-72.33477778;USGS01194500
01194750;CONNECTICUT RIVER AT ESSEX, CT;41.3514833;-72.3843667;USGS01194750
01194796;CONNECTICUT RIVER AT OLD LYME, CT;41.3125983;-72.3459166;USGS01194796
01195100;INDIAN RIVER NEAR CLINTON, CT;41.3061722;-72.5310333;USGS01195100
01195290;GUILFORD HARBOR AT OLD WHITFIELD ST NR GUILFORD,CT;41.2722111;-72.66542778;USGS01195290
01195490;QUINNIPIAC RIVER AT SOUTHINGTON, CT;41.6034722;-72.8832;USGS01195490
01195510;QUINNIPIAC RIVER DS W CENTER ST AT SOUTHINGTON, CT;41.5991111;-72.8857222;USGS01195510
01196222;QUINNIPIAC R NR MERIDEN, CT;41.5292642;-72.8634344;USGS01196222
01196500;QUINNIPIAC RIVER AT WALLINGFORD, CT;41.45026389;-72.841275;USGS01196500
01196528;QUINNIPIAC RIVER US RTE 22 AT N HAVEN, CT;41.39795;-72.8682056;USGS01196528
01196561;MUDDY RIVER NEAR EAST WALLINGFORD, CT;41.4356083;-72.7794917;USGS01196561
01196620;MILL RIVER NEAR HAMDEN, CT;41.42041389;-72.9026583;USGS01196620
01197000;EAST BRANCH HOUSATONIC RIVER AT COLTSVILLE, MA;42.4695833;-73.1973333;USGS01197000
01197500;HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA;42.23191667;-73.3546667;USGS01197500
01198000;GREEN RIVER NEAR GREAT BARRINGTON, MA;42.1929083;-73.3912306;USGS01198000
01198125;HOUSATONIC RIVER NEAR ASHLEY FALLS, MA;42.0748138;-73.33344858;USGS01198125
01199000;HOUSATONIC RIVER AT FALLS VILLAGE, CT;41.95731548;-73.36928577;USGS01199000
01199050;SALMON CREEK AT LIME ROCK, CT;41.94231548;-73.3909532;USGS01199050
01200000;TENMILE RIVER NEAR GAYLORDSVILLE, CT;41.65876389;-73.5286833;USGS01200000
01200500;HOUSATONIC RIVER AT GAYLORDSVILLE, CT;41.6531496;-73.4898462;USGS01200500
01200600;HOUSATONIC RIVER NEAR NEW MILFORD, CT;41.5931499;-73.4495669;USGS01200600
01201487;STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT;41.4658222;-73.40320278;USGS01201487
01202501;SHEPAUG RIVER AT PETERS DAM AT WOODVILLE, CT;41.719575;-73.29260278;USGS01202501
01203000;SHEPAUG R NR ROXBURY, CT;41.54981744;-73.32984029;USGS01203000
012035055;POOTATUCK RIVER AT BERKSHIRE;41.4065472;-73.2731833;USGS012035055
01203510;POOTATUCK RIVER AT SANDY HOOK, CT;41.41925;-73.2821;USGS01203510
01203600;NONEWAUG RIVER AT MINORTOWN, CT;41.57585;-73.1784667;USGS01203600
01203805;WEEKEEPEEMEE RIVER AT HOTCHKISSVILLE, CT;41.5577083;-73.21535278;USGS01203805
01204000;POMPERAUG RIVER AT SOUTHBURY, CT;41.48193889;-73.2245722;USGS01204000
01205500;HOUSATONIC RIVER AT STEVENSON, CT;41.38380278;-73.16663889;USGS01205500
01206900;NAUGATUCK RIVER AT THOMASTON, CT;41.6737084;-73.0695527;USGS01206900
01208500;NAUGATUCK RIVER AT BEACON FALLS, CT;41.4423;-73.0622833;USGS01208500
01208873;ROOSTER RIVER AT FAIRFIELD, CT;41.1798189;-73.21900219;USGS01208873
01208925;MILL RIVER NEAR FAIRFIELD, CT;41.165475;-73.2700083;USGS01208925
01208950;SASCO BROOK NEAR SOUTHPORT, CT;41.15287436;-73.3059495;USGS01208950
01208990;SAUGATUCK RIVER NEAR REDDING, CT;41.29454;-73.39512029;USGS01208990
01209005;SAUGATUCK R BELOW SAUGATUCK RES NR LYONS PLAIN, CT;41.24551389;-73.3492361;USGS01209005
01209105;ASPETUCK RIVER AT ASPETUCK, CT;41.22874167;-73.3241194;USGS01209105
01209500;SAUGATUCK RIVER NEAR WESTPORT, CT;41.17073056;-73.3648167;USGS01209500
01209510;SAUGATUCK RIVER AT ROUTE 1 AT WESTPORT, CT;41.14089444;-73.3630333;USGS01209510
012095493;RIDGEFIELD BROOK AT SHIELDS LANE NR RIDGEFIELD, CT;41.31408889;-73.4928944;USGS012095493
01209700;NORWALK RIVER AT SOUTH WILTON, CT;41.16376667;-73.4195444;USGS01209700
01209761;FIVEMILE RIVER NEAR NEW CANAAN, CT;41.1743222;-73.51107778;USGS01209761
01209788;STAMFORD HURRICANE BARRIER AT STAMFORD, CT;41.0370415;-73.53428929;USGS01209788
01209901;RIPPOWAM RIVER AT STAMFORD, CT.;41.0661111;-73.5492722;USGS01209901
012112296;GREENWICH HARBOR AT GRASS ISLAND AT GREENWICH, CT;41.0141222;-73.6250806;USGS012112296
01212500;BYRAM RIVER AT PEMBERWICK, CT;41.0272972;-73.66175;USGS01212500
01302020;BRONX RIVER AT NY BOTANICAL GARDEN AT BRONX NY;40.86230556;-73.87438889;USGS01302020
01302250;EAST CREEK AT SANDS POINT NY;40.8662222;-73.7101944;USGS01302250
01302600;WEST POND AT GLEN COVE NY;40.88855556;-73.638;USGS01302600
01302845;FROST CREEK AT SHEEP LN BRIDGE AT LATTINGTOWN NY;40.9051111;-73.5931944;USGS01302845
01303500;COLD SPRING BROOK AT COLD SPRING HARBOR NY;40.8572222;-73.4633333;USGS01303500
01304000;NISSEQUOGUE RIVER NEAR SMITHTOWN NY;40.84944444;-73.2241667;USGS01304000
01304057;FLAX POND AT OLD FIELD NY;40.9628611;-73.1431667;USGS01304057
01304200;ORIENT HARBOR AT ORIENT NY;41.13663889;-72.30675;USGS01304200
01304250;LAUREL LAKE NEAR MATTITUCK NY;40.9828779;-72.5581451;USGS01304250
01304500;PECONIC RIVER AT RIVERHEAD NY;40.9136111;-72.6866667;USGS01304500
01304562;PECONIC RIVER AT COUNTY HWY 105 AT RIVERHEAD NY;40.91777778;-72.6386667;USGS01304562
01304705;GEORGICA POND NEAR APAQUOQUE NY;40.9334333;-72.2245248;USGS01304705
01306460;CONNETQUOT BK NR CENTRAL ISLIP NY;40.77194444;-73.1586111;USGS01306460
01308500;CARLLS RIVER AT BABYLON NY;40.7086111;-73.3283333;USGS01308500
01309225;GREAT SOUTH BAY AT LINDENHURST NY;40.66926687;-73.3556765;USGS01309225
01309500;MASSAPEQUA CREEK AT MASSAPEQUA NY;40.68888889;-73.4547222;USGS01309500
01310521;HUDSON BAY AT FREEPORT NY;40.6276026;-73.5754058;USGS01310521
01310740;REYNOLDS CHANNEL AT POINT LOOKOUT NY;40.5934366;-73.5837396;USGS01310740
01311143;HOG ISLAND CHANNEL AT ISLAND PARK NY;40.6088333;-73.6561111;USGS01311143
01311145;EAST ROCKAWAY INLET AT ATLANTIC BEACH NY;40.59316026;-73.7373543;USGS01311145
01311500;VALLEY STREAM AT VALLEY STREAM NY;40.6636111;-73.7044444;USGS01311500
01311850;JAMAICA BAY AT INWOOD NY;40.6173266;-73.7579103;USGS01311850
01311875;ROCKAWAY INLET NEAR FLOYD BENNETT FIELD NY;40.57371636;-73.885136;USGS01311875
01312000;HUDSON RIVER NEAR NEWCOMB NY;43.96666667;-74.1316667;USGS01312000
01314500;INDIAN LAKE NEAR INDIAN LAKE NY;43.75562018;-74.2759825;USGS01314500
01315000;INDIAN RIVER NEAR INDIAN LAKE NY;43.75638889;-74.2672222;USGS01315000
01315500;HUDSON RIVER AT NORTH CREEK NY;43.7008333;-73.9833333;USGS01315500
01317000;SCHROON RIVER AT RIVERBANK NY;43.60944444;-73.7375;USGS01317000
01318500;HUDSON RIVER AT HADLEY NY;43.31888889;-73.8441667;USGS01318500
01321000;SACANDAGA RIVER NEAR HOPE NY;43.35277778;-74.27027778;USGS01321000
01323500;GREAT SACANDAGA LAKE AT CONKLINGVILLE NY;43.3159042;-73.92706958;USGS01323500
01325000;SACANDAGA RIVER AT STEWARTS BRIDGE NR HADLEY NY;43.31138889;-73.8672222;USGS01325000
01327500;GLENS FALLS FEEDER AT DUNHAM BASIN NY;43.30423926;-73.5465031;USGS01327500
01327750;HUDSON RIVER AT FORT EDWARD NY;43.26944444;-73.5958333;USGS01327750
01328770;HUDSON RIVER AT THOMSON NY;43.12538889;-73.5849167;USGS01328770
01329490;BATTEN KILL BELOW MILL AT BATTENVILLE NY;43.1086111;-73.4216667;USGS01329490
01330000;GLOWEGEE CREEK AT WEST MILTON NY;43.03055556;-73.9272222;USGS01330000
01330884;SARATOGA LAKE AT STATE HWY 9P AT SARATOGA LAKE NY;43.0539722;-73.72113889;USGS01330884
01331500;HOOSIC RIVER AT ADAMS, MA;42.61119407;-73.1239918;USGS01331500
01332500;HOOSIC RIVER NEAR WILLIAMSTOWN, MA;42.70035897;-73.158994;USGS01332500
01333000;GREEN RIVER AT WILLIAMSTOWN, MA;42.7089695;-73.1967729;USGS01333000
01334000;WALLOOMSAC RIVER NEAR NORTH BENNINGTON, VT;42.91285604;-73.2564981;USGS01334000
01334500;HOOSIC RIVER NEAR EAGLE BRIDGE NY;42.9386111;-73.3769444;USGS01334500
01335754;HUDSON RIVER ABOVE LOCK 1 NEAR WATERFORD NY;42.82916667;-73.6661111;USGS01335754
01335755;HUDSON RIVER AT LOCK 1 NEAR WATERFORD NY;42.8239664;-73.6620622;USGS01335755
01336000;MOHAWK RIVER BELOW DELTA DAM NEAR ROME NY;43.26444444;-75.43638889;USGS01336000
01338000;ORISKANY CREEK NEAR ORISKANY NY;43.14277778;-75.3378056;USGS01338000
01339060;SAUQUOIT CREEK AT WHITESBORO NY;43.11144444;-75.294;USGS01339060
01342602;MOHAWK RIVER NEAR UTICA NY;43.0906253;-75.157106;USGS01342602
01342682;MOYER CREEK NEAR FRANKFORT NY;43.02694444;-75.1043056;USGS01342682
01342730;STEELE CREEK AT ILION NY;43.0065833;-75.0416667;USGS01342730
01342743;FULMER CREEK NEAR MOHAWK NY;42.9852222;-74.9904444;USGS01342743
01343060;WEST CANADA CREEK NEAR WILMURT NY;43.3661111;-74.95777778;USGS01343060
01343403;BLACK CREEK NEAR GRAY NY;43.28277778;-74.9591944;USGS01343403
01343900;HINCKLEY RESERVOIR AT HINCKLEY NY;43.3114579;-75.10794;USGS01343900
01346000;WEST CANADA CREEK AT KAST BRIDGE NY;43.06888889;-74.9883333;USGS01346000
01347000;MOHAWK RIVER NEAR LITTLE FALLS NY;43.0147222;-74.7794444;USGS01347000
01348000;EAST CANADA CREEK AT EAST CREEK NY;43.01666667;-74.7408333;USGS01348000
01349000;OTSQUAGO CREEK AT FORT PLAIN NY;42.92925;-74.63288889;USGS01349000
01349150;CANAJOHARIE CREEK NEAR CANAJOHARIE NY;42.8761111;-74.6030556;USGS01349150
01349527;MOHAWK R ABOVE STATE HIGHWAY 30A AT FONDA NY;42.95035136;-74.3720795;USGS01349527
01349700;EAST KILL NEAR JEWETT CENTER NY;42.24916667;-74.30277778;USGS01349700
01349705;SCHOHARIE CREEK NEAR LEXINGTON NY;42.23694444;-74.34027778;USGS01349705
01349711;WEST KILL BELOW HUNTER BROOK NEAR SPRUCETON NY;42.185;-74.2769444;USGS01349711
01349810;WEST KILL NEAR WEST KILL NY;42.23027778;-74.3930556;USGS01349810
01349950;BATAVIA KILL AT RED FALLS NEAR PRATTSVILLE NY;42.3083333;-74.39;USGS01349950
01350000;SCHOHARIE CREEK AT PRATTSVILLE NY;42.31944444;-74.4366667;USGS01350000
01350035;BEAR KILL NEAR PRATTSVILLE NY;42.33805556;-74.4516667;USGS01350035
01350080;MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY;42.37694444;-74.4130556;USGS01350080
01350100;SCHOHARIE RESERVOIR NEAR GRAND GORGE NY;42.3559156;-74.4445923;USGS01350100
01350101;SCHOHARIE CREEK AT GILBOA NY;42.3972222;-74.4505556;USGS01350101
01350120;PLATTER KILL AT GILBOA NY;42.4061111;-74.4472222;USGS01350120
01350140;MINE KILL NEAR NORTH BLENHEIM NY;42.42888889;-74.4730556;USGS01350140
01350180;SCHOHARIE CREEK AT NORTH BLENHEIM NY;42.4658333;-74.4622222;USGS01350180
01350355;SCHOHARIE CREEK AT BREAKABEEN NY;42.53694444;-74.4105556;USGS01350355
01351500;SCHOHARIE CREEK AT BURTONSVILLE NY;42.8;-74.26277778;USGS01351500
01354083;MOHAWK RIVER AT AMSTERDAM NY;42.934;-74.1918611;USGS01354083
01354330;MOHAWK RIVER AT LOCK 8 NEAR SCHENECTADY NY;42.8281583;-73.9903722;USGS01354330
01354500;MOHAWK RIVER AT FREEMAN'S BRIDGE AT SCHENECTADY NY;42.83052778;-73.93075;USGS01354500
01355475;MOHAWK RIVER AT REXFORD NY;42.8511876;-73.887623;USGS01355475
01356000;MOHAWK RIVER AT VISCHER FERRY DAM NY;42.8075;-73.8436111;USGS01356000
01357500;MOHAWK RIVER AT COHOES NY;42.78527778;-73.7075;USGS01357500
01358000;HUDSON RIVER AT GREEN ISLAND NY;42.7522222;-73.68888889;USGS01358000
01359139;HUDSON RIVER AT ALBANY NY;42.6461111;-73.7475;USGS01359139
01359525;NORMANS KILL AT KARLSFELD NY;42.64777778;-73.8455556;USGS01359525
01359528;NORMANS KILL AT ALBANY NY;42.6333333;-73.8055556;USGS01359528
01360640;VALATIE KILL NEAR NASSAU NY;42.55194444;-73.59138889;USGS01360640
01361000;KINDERHOOK CREEK AT ROSSMAN NY;42.33055556;-73.74388889;USGS01361000
01362090;CATSKILL CREEK NEAR CATSKILL NY;42.22325;-73.8854167;USGS01362090
013621955;BIRCH CREEK AT BIG INDIAN NY;42.10888889;-74.4519444;USGS013621955
01362200;ESOPUS CREEK AT ALLABEN NY;42.11694444;-74.38027778;USGS01362200
01362230;DIVERSION FROM SCHOHARIE RESERVOIR NY;42.11453416;-74.3637599;USGS01362230
0136230002;WOODLAND CREEK ABOVE MOUTH AT PHOENICIA NY;42.0797222;-74.3345833;USGS0136230002
01362330;STONY CLOVE CREEK NEAR LANESVILLE NY;42.1300833;-74.2400833;USGS01362330
01362332;STONY CLOVE CREEK AT WRIGHT RD NEAR LANESVILLE NY;42.13027778;-74.2458333;USGS01362332
01362342;HOLLOW TREE BROOK AT LANESVILLE NY;42.1422222;-74.265;USGS01362342
01362350;STONY CLOVE CREEK AT CHICHESTER NY;42.10555556;-74.29;USGS01362350
01362356;WARNER CREEK AT SILVER HOLLOW RD NR CHICHESTER NY;42.0950833;-74.2887222;USGS01362356
01362370;STONY CLOVE CREEK BLW OX CLOVE AT CHICHESTER NY;42.10202778;-74.31088889;USGS01362370
01362497;LITTLE BEAVER KILL AT BEECHFORD NEAR MT TREMPER NY;42.01944444;-74.26638889;USGS01362497
01362500;ESOPUS CREEK AT COLDBROOK NY;42.01416667;-74.2705556;USGS01362500
01363382;BUSH KILL BLW MALTBY HOLLOW BK AT WEST SHOKAN NY;41.96555556;-74.2930556;USGS01363382
01363556;ESOPUS CREEK NEAR LOMONTVILLE NY;41.8793333;-74.1453611;USGS01363556
01364500;ESOPUS CREEK AT MOUNT MARION NY;42.03777778;-73.9719444;USGS01364500
01365000;RONDOUT CREEK NEAR LOWES CORNERS NY;41.86638889;-74.4872222;USGS01365000
01365500;CHESTNUT CREEK AT GRAHAMSVILLE NY;41.845;-74.5394444;USGS01365500
01367500;RONDOUT CREEK AT ROSENDALE NY;41.84305556;-74.0861111;USGS01367500
01367805;Papakating Creek at Roys NJ;41.17;-74.6566222;USGS01367805
01371500;WALLKILL RIVER AT GARDINER NY;41.6861111;-74.16527778;USGS01371500
01372043;HUDSON RIVER NEAR POUGHKEEPSIE NY;41.72176015;-73.94069299;USGS01372043
01372058;HUDSON RIVER BELOW POUGHKEEPSIE NY;41.65092687;-73.9445821;USGS01372058
01372500;WAPPINGER CREEK NEAR WAPPINGERS FALLS NY;41.65305556;-73.8725;USGS01372500
01374019;HUDSON RIVER AT SOUTH DOCK AT WEST POINT NY;41.3862049;-73.95513879;USGS01374019
0137449480;EAST BRANCH CROTON RIVER NEAR PUTNAM LAKE NY;41.44725;-73.5560833;USGS0137449480
01374505;EAST BRANCH CROTON RIVER AT BREWSTER NY;41.39444444;-73.6069444;USGS01374505
01374531;EAST BRANCH CROTON RIVER NEAR CROTON FALLS NY;41.37377778;-73.63875;USGS01374531
01374559;WEST BRANCH CROTON RIVER AT RICHARDSVILLE NY;41.47055556;-73.76;USGS01374559
01374581;W BR CROTON RIVER BELOW DAM NEAR KENT CLIFFS NY;41.4497222;-73.73638889;USGS01374581
01374598;HORSE POUND BROOK NEAR LAKE CARMEL NY;41.4758611;-73.6894722;USGS01374598
0137462010;WEST BRANCH CROTON RIVER NEAR CARMEL NY;41.41180556;-73.69375;USGS0137462010
01374701;WEST BRANCH CROTON RIVER NEAR CROTON FALLS NY;41.358;-73.6679722;USGS01374701
01374781;TITICUS RIVER BELOW JUNE ROAD AT SALEM CENTER NY;41.3273611;-73.5914722;USGS01374781
01374821;TITICUS RIVER AT PURDYS STATION NY;41.32719444;-73.6558333;USGS01374821
01374890;CROSS RIVER NEAR CROSS RIVER NY;41.2602222;-73.6018611;USGS01374890
01374901;CROSS RIVER AT KATONAH NY;41.2661111;-73.6655556;USGS01374901
01374930;MUSCOOT RIVER AT BALDWIN PLACE NY;41.33813889;-73.7686944;USGS01374930
01374941;MUSCOOT RIVER BELOW DAM AT AMAWALK NY;41.2876111;-73.75363889;USGS01374941
01375000;CROTON R AT NEW CROTON DAM NR CROTON-ON-HUDSON NY;41.22502778;-73.85888889;USGS01375000
01376269;HUDSON RIVER AT PIERMONT NY;41.04319444;-73.8960556;USGS01376269
01376800;HACKENSACK RIVER AT WEST NYACK NY;41.09555556;-73.96388889;USGS01376800
01376950;Lake Tappan at Old Tappan NJ;41.0183333;-74.0011111;USGS01376950
01377000;Hackensack River at Rivervale NJ;40.99916667;-73.9891667;USGS01377000
01377370;Pascack Brook at Park Ridge NJ;41.03666667;-74.0391667;USGS01377370
01377450;Woodcliff Lake at Hillsdale NJ;41.01277778;-74.0491667;USGS01377450
01377451;Pascack Bk at Woodcliff Lk outlet at Hillsdale NJ;41.01194444;-74.0480556;USGS01377451
01377500;Pascack Brook at Westwood NJ;40.99277778;-74.0211111;USGS01377500
01378480;Oradell Reservoir at Oradell NJ;40.95638889;-74.0294444;USGS01378480
01378500;Hackensack River at New Milford NJ;40.9483333;-74.0266667;USGS01378500
01378570;Hackensack River at Hackensack NJ;40.87944444;-74.0397222;USGS01378570
01379000;Passaic River near Millington NJ;40.68;-74.52888889;USGS01379000
01379500;Passaic River near Chatham NJ;40.7261111;-74.3897222;USGS01379500
01379530;Canoe Brook near Summit NJ;40.74444444;-74.3536111;USGS01379530
01379773;Green Pond Brook at Picatinny Arsenal NJ;40.96;-74.5397222;USGS01379773
01379780;Green Pond Bk blw Picatinny Lk at Picatinny Ars NJ;40.94944444;-74.5572222;USGS01379780
01379845;Rockaway River at Warren Street at Dover NJ;40.8861111;-74.56;USGS01379845
01380450;Rockaway River at Main Street at Boonton NJ;40.9075;-74.4191667;USGS01380450
01380900;Boonton Reservoir at Boonton NJ;40.89527778;-74.39777778;USGS01380900
01381000;Rockaway River below Reservoir at Boonton NJ;40.89694444;-74.3947222;USGS01381000
01381400;Whippany River near Morristown NJ;40.8122222;-74.5119444;USGS01381400
01381500;Whippany River at Morristown NJ;40.8072222;-74.4569444;USGS01381500
01381800;Whippany River near Pine Brook NJ;40.845;-74.3472222;USGS01381800
01381900;Passaic River at Pine Brook NJ;40.8625;-74.3216667;USGS01381900
01381940;Passaic R at Horse Neck Bridge near Pine Bk NJ;40.8822222;-74.34;USGS01381940
01382210;Pequannock River at Oak Ridge NJ;41.0397222;-74.5016667;USGS01382210
01382385;Pequannock River at Green Pond Junction NJ;41.0247222;-74.4083333;USGS01382385
01382500;Pequannock River at Macopin Intake Dam NJ;41.0183333;-74.4011111;USGS01382500
01382800;Pequannock River at Riverdale NJ;40.9986111;-74.2980556;USGS01382800
01383000;Greenwood Lake at Awosting NJ;41.16166667;-74.3333333;USGS01383000
01383500;Wanaque River at Awosting NJ;41.16027778;-74.3336111;USGS01383500
01384500;Ringwood Creek near Wanaque NJ;41.1272222;-74.2658333;USGS01384500
01386000;West Brook near Wanaque NJ;41.0736111;-74.3116667;USGS01386000
01386990;Wanaque Reservoir at Wanaque NJ;41.045;-74.29527778;USGS01386990
01387000;Wanaque River at Wanaque NJ;41.04416667;-74.2930556;USGS01387000
01387400;RAMAPO RIVER AT RAMAPO NY;41.14027778;-74.1686111;USGS01387400
